dirty_id,dirty_name,clean_id,clean_name,entity_type,pattern
504642,Hosen HOSEN,509831,Hosen,person,duplicated_word
504644,Hoshaiah HOSHAIAH,41128,Hoshaiah,person,duplicated_word
504645,Hoshama HOSHAMA,36848,Hoshama,person,duplicated_word
504673,Hothir HOTHIR,36715,Hothir,person,duplicated_word
504691,Macalister’s,417298,Macalister,person,possessive
504776,Hushah HUSHAH,36881,Hushah,person,duplicated_word
504777,Hushai HUSHAI,36806,Hushai,person,duplicated_word
504781,Husham HUSHAM,36198,Husham,person,duplicated_word
504786,Huzzab HUZZAB,411469,Huzzab,person,duplicated_word
504803,Hyssop HYSSOP,411491,Hyssop,person,duplicated_word
504850,Ebez EBEZ,466854,Ebez,person,duplicated_word
504873,Koheleth’s,504874,Koheleth,people,possessive
504931,Eden EDEN,18668,Eden,person,duplicated_word
504966,Edrei EDREI,398653,Edrei,person,duplicated_word
504978,Mohammed’s,404094,Mohammed,person,possessive
504989,Gamaliel I.,135977,Gamaliel I,person,trailing_punct
504990,Eglah EGLAH,36836,Eglah,person,duplicated_word
505089,Ehud EHUD,37105,Ehud,person,duplicated_word
505091,Ekrebel EKREBEL,428717,Ekrebel,person,duplicated_word
505093,Ekron EKRON,467394,Ekron,person,duplicated_word
505100,Elah ELAH,36216,Elah,person,duplicated_word
505103,Elam ELAM,24323,Elam,person,duplicated_word
505119,Elasa ELASA,12731,Elasa,person,duplicated_word
505121,Elasah ELASAH,39587,Elasah,person,duplicated_word
505138,Eleadah ELEADAH,467400,Eleadah,person,duplicated_word
505185,Lange’s,409996,Lange,people,possessive
505203,Eleph ELEPH,411647,Eleph,person,duplicated_word
505208,Elhanan ELHANAN,36251,Elhanan,person,duplicated_word
505216,Eliam ELIAM,36729,Eliam,person,duplicated_word
505217,Eliaonias ELIAONIAS,461715,Eliaonias,person,duplicated_word
505220,Eliasaph ELIASAPH,42227,Eliasaph,person,duplicated_word
505229,Eliasib ELIASIB,12818,Eliasib,person,duplicated_word
505238,Eliezer ELIEZER,35058,Eliezer,person,duplicated_word
505241,Elihoreph ELIHOREPH,37459,Elihoreph,person,duplicated_word
505260,Elim ELIM,39094,Elim,person,duplicated_word
505269,Eliphal ELIPHAL,36271,Eliphal,person,duplicated_word
505270,Eliphalat ELIPHALAT,467966,ELIPHALAT,person,duplicated_word
505274,Elisabeth ELISABETH,18675,Elisabeth,person,duplicated_word
505276,Eliseus ELISEUS,35104,Eliseus,person,duplicated_word
505277,Elisha ELISHA,18677,Elisha,person,duplicated_word
505292,Elishah ELISHAH,36068,Elishah,person,duplicated_word
505302,Elizaphan ELIZAPHAN,36416,Elizaphan,person,duplicated_word
505310,Elmadam ELMADAM,411751,Elmadam,person,duplicated_word
505324,Eltolad ELTOLAD,421416,Eltolad,person,duplicated_word
505326,Eluzai ELUZAI,36340,Eluzai,person,duplicated_word
505327,Elymais ELYMAIS,398603,Elymais,person,duplicated_word
505332,Elzaphan ELZAPHAN,39305,Elzaphan,person,duplicated_word
505351,Emim EMIM,396128,Emim,person,duplicated_word
505359,Emmer EMMER,417216,Emmer,person,duplicated_word
505460,Henry VI.,651832,Henry VI,person,trailing_punct
505461,Henry VII.,577146,Henry VII,person,trailing_punct
505462,Edward VI.,468259,Edward VI,person,trailing_punct
505471,Purvey’s,505458,Purvey,people,possessive
505472,Gasquet’s,468199,Gasquet,person,possessive
505497,Luther’s,90994,Luther,person,possessive
505594,Edward VI.,389145,Edward VI,people,trailing_punct
505607,Enoch ENOCH,18680,Enoch,person,duplicated_word
505617,Envy ENVY,54560,Envy,person,duplicated_word
505620,Epaphras EPAPHRAS,34057,Epaphras,person,duplicated_word
505628,Ephah EPHAH,36146,Ephah,person,duplicated_word
505632,Epher EPHER,36147,Epher,person,duplicated_word
505661,6:21 f.,434787,6:21 f,period,trailing_punct
505672,Ephraim EPHRAIM,18682,Ephraim,person,duplicated_word
505684,Ephrathite EPHRATHITE,37620,Ephrathite,person,duplicated_word
505685,Ephron EPHRON,40008,Ephron,person,duplicated_word
505692,Epilepsy EPILEPSY,468534,Epilepsy,person,duplicated_word
505698,Esaias ESAIAS,18836,Esaias,person,duplicated_word
505699,Esarhaddon ESARHADDON,38103,Esarhaddon,person,duplicated_word
505723,Eschew ESCHEW,398938,Eschew,person,duplicated_word
505733,Esdris ESDRIS,468990,Esdris,person,duplicated_word
505735,Eshan ESHAN,454407,Eshan,person,duplicated_word
505742,Eshek ESHEK,37241,Eshek,person,duplicated_word
505743,Eshtaol ESHTAOL,41477,Eshtaol,person,duplicated_word
505749,Eshton ESHTON,36898,Eshton,person,duplicated_word
505763,Esther ESTHER,18684,Esther,person,duplicated_word
505777,Etam ETAM,36874,Etam,person,duplicated_word
505780,Ethan ETHAN,36424,Ethan,person,duplicated_word
505973,Antiochus III.,455634,Antiochus III,place,trailing_punct
505975,Eunice EUNICE,33450,Eunice,person,duplicated_word
505989,Eupator EUPATOR,438245,Eupator,person,duplicated_word
506001,Euraquilo EURAQUILO,424048,Euraquilo,person,duplicated_word
506012,St Paul’s,499778,St Paul,person,possessive
506258,Ezbai EZBAI,36277,Ezbai,person,duplicated_word
506372,Ezra EZRA,18690,Ezra,person,duplicated_word
506394,Ezrah EZRAH,454301,Ezrah,person,duplicated_word
506395,Ezri EZRI,36796,Ezri,person,duplicated_word
506399,Ibhar IBHAR,36397,Ibhar,person,duplicated_word
506401,Ibri IBRI,36693,Ibri,person,duplicated_word
506403,Ibzan IBZAN,41721,Ibzan,person,duplicated_word
506450,Igdaliah IGDALIAH,41084,Igdaliah,person,duplicated_word
506457,Iim IIM,41471,Iim,person,duplicated_word
506458,Ijon IJON,37356,Ijon,person,duplicated_word
506461,Iliadun ILIADUN,470528,Iliadun,person,duplicated_word
506478,Imla IMLA,37438,Imla,person,duplicated_word
506479,Immanuel IMMANUEL,18913,Immanuel,person,duplicated_word
506498,Imna IMNA,37160,Imna,person,duplicated_word
506500,Imrah IMRAH,37165,Imrah,person,duplicated_word
506555,Inn INN,79745,Inn,person,duplicated_word
506599,Iphdeiah IPHDEIAH,471214,Iphdeiah,person,duplicated_word
506625,Irijah IRIJAH,41095,Irijah,person,duplicated_word
506630,Isaac ISAAC,18915,Isaac,person,duplicated_word
506656,Isaiah ISAIAH,18916,Isaiah,person,duplicated_word
506897,Skinner’s,70610,Skinner,person,possessive
506899,Iscah ISCAH,386643,Iscah,person,duplicated_word
506900,Isdael ISDAEL,460090,Isdael,person,duplicated_word
506907,Ishi ISHI,36551,Ishi,person,duplicated_word
506923,Ishpan ISHPAN,37221,Ishpan,person,duplicated_word
506924,Ishvah ISHVAH,459307,Ishvah,person,duplicated_word
506933,Ismachiah ISMACHIAH,37911,Ismachiah,person,duplicated_word
507022,Isshijah ISSHIJAH,445793,Isshijah,person,duplicated_word
507031,Ithlah ITHLAH,467957,Ithlah,person,duplicated_word
507032,Ithnan ITHNAN,398262,Ithnan,person,duplicated_word
507033,Ithream ITHREAM,36835,Ithream,person,duplicated_word
507042,"Jan.,",107544,Jan,period,trailing_punct
507054,Iyim IYIM,440098,Iyim,person,duplicated_word
507059,Izliah IZLIAH,456655,Izliah,person,duplicated_word
507060,Izrahiah IZRAHIAH,37098,Izrahiah,person,duplicated_word
507063,Izziah IZZIAH,456654,Izziah,person,duplicated_word
507072,Quarry QUARRY,507075,Quarry,person,duplicated_word
507076,Quartus QUARTUS,35991,Quartus,person,duplicated_word
507141,Tabbath TABBATH,412271,Tabbath,person,duplicated_word
507142,Tabellius TABELLIUS,472184,Tabellius,person,duplicated_word
507144,Taber TABER,343622,Taber,person,duplicated_word
507145,Taberah TABERAH,38889,Taberah,person,duplicated_word
507251,Tabrimmon TABRIMMON,412361,Tabrimmon,person,duplicated_word
507272,Tahpanhes TAHPANHES,398146,Tahpanhes,person,duplicated_word
507282,Tale TALE,399293,Tale,person,duplicated_word
507284,Talent TALENT,408622,Talent,person,duplicated_word
507285,Talmai TALMAI,36831,Talmai,person,duplicated_word
507324,R. Gamaliel’s,507318,R. Gamaliel,person,possessive
507346,Taphath TAPHATH,37474,Taphath,person,duplicated_word
507348,Taralah TARALAH,41552,Taralah,person,duplicated_word
507412,Taw TAW,473026,Taw,person,duplicated_word
507414,Tebaliah TEBALIAH,36739,Tebaliah,person,duplicated_word
507415,Tehinnah TEHINNAH,36902,Tehinnah,person,duplicated_word
507422,Telah TELAH,37139,Telah,person,duplicated_word
507425,Asshur’s,36101,Asshur,person,possessive
507430,Telem TELEM,39573,Telem,person,duplicated_word
507434,Telmelah TELMELAH,412491,Telmelah,person,duplicated_word
507500,Terah TERAH,35071,Terah,person,duplicated_word
507539,Charles i.,416787,Charles I,person,trailing_punct
507623,Syr.-Cur.,507631,Syr.-Cur,place,trailing_punct
507626,Tatian’s,423739,Tatian,person,possessive
507672,Walton’s,435803,Walton,people,possessive
507742,Theras THERAS,473993,Theras,person,duplicated_word
507744,Thermeleth THERMELETH,473227,Thermeleth,person,duplicated_word
507820,Thomas THOMAS,19268,Thomas,person,duplicated_word
507884,Thummim THUMMIM,39195,Thummim,person,duplicated_word
507885,Thunder THUNDER,190567,Thunder,person,duplicated_word
507904,Tiberias TIBERIAS,45284,Tiberias,person,duplicated_word
507913,Tibhath TIBHATH,412662,Tibhath,person,duplicated_word
507915,Tibni TIBNI,37366,Tibni,person,duplicated_word
508011,Timna TIMNA,36159,Timna,person,duplicated_word
508012,Timnah TIMNAH,36212,Timnah,person,duplicated_word
508014,Timnath TIMNATH,399503,Timnath,person,duplicated_word
508024,Timon TIMON,33976,Timon,person,duplicated_word
508025,Timotheus TIMOTHEUS,19753,Timotheus,person,duplicated_word
508048,Epistles St. Paul’s,494210,Epistles St. Paul,person,possessive
508064,Tirhakah TIRHAKAH,38096,Tirhakah,person,duplicated_word
508066,Tirhanah TIRHANAH,391958,Tirhanah,person,duplicated_word
508070,Tirzah TIRZAH,37339,Tirzah,person,duplicated_word
508094,Tobiah TOBIAH,39687,Tobiah,person,duplicated_word
508099,Tobias TOBIAS,43811,Tobias,person,duplicated_word
508101,Tochen TOCHEN,36963,Tochen,person,duplicated_word
508108,Tongs TONGS,474643,Tongs,person,duplicated_word
508122,Tools TOOLS,20283,Tools,person,duplicated_word
508127,Topaz TOPAZ,559054,Topaz,person,duplicated_word
508128,Tophel TOPHEL,38616,Tophel,person,duplicated_word
508130,Torah TORAH,46567,Torah,person,duplicated_word
508131,Torch TORCH,474718,Torch,person,duplicated_word
508134,Tortoise TORTOISE,399567,Tortoise,person,duplicated_word
508138,Tower TOWER,413475,Tower,person,duplicated_word
508159,Plato’s,67199,Plato,people,possessive
508160,Aristotle’s,75109,Aristotle,people,possessive
508249,Trogyllium TROGYLLIUM,475150,TROGYLLIUM,person,duplicated_word
508277,Tubal TUBAL,22468,Tubal,person,duplicated_word
508281,Tunic TUNIC,486397,TUNIC,person,duplicated_word
508312,Naaman NAAMAN,19325,Naaman,person,duplicated_word
508317,Naamites NAAMITES,412990,Naamites,person,duplicated_word
508318,Naarah NAARAH,36884,Naarah,person,duplicated_word
508320,Naaran NAARAN,37146,Naaran,person,duplicated_word
508323,Nabal NABAL,37676,Nabal,person,duplicated_word
508324,Nabarias NABARIAS,475356,Nabarias,person,duplicated_word
508334,Nahaliel NAHALIEL,413013,Nahaliel,person,duplicated_word
508338,Naham NAHAM,23350,Naham,person,duplicated_word
508339,Nahamani NAHAMANI,42184,Nahamani,person,duplicated_word
508340,Naharai NAHARAI,36298,Naharai,person,duplicated_word
508348,Nahshon NAHSHON,35067,Nahshon,person,duplicated_word
508384,Nain NAIN,98183,Nain,person,duplicated_word
508439,Naphisi NAPHISI,508627,Naphisi,person,duplicated_word
508441,Naphtali NAPHTALI,19329,Naphtali,person,duplicated_word
508451,Naphtuhim NAPHTUHIM,36079,Naphtuhim,person,duplicated_word
508454,Napkin NAPKIN,399697,Napkin,person,duplicated_word
508456,Narcissus NARCISSUS,35977,Narcissus,person,duplicated_word
508466,Nathanias NATHANIAS,475686,Nathanias,person,duplicated_word
508533,Nebat NEBAT,37299,Nebat,person,duplicated_word
508562,Necklace NECKLACE,475874,Necklace,person,duplicated_word
508563,Nedabiah NEDABIAH,399758,Nedabiah,person,duplicated_word
508609,Nehiloth NEHILOTH,399775,Nehiloth,person,duplicated_word
508615,Nephew NEPHEW,475669,Nephew,person,duplicated_word
508617,Nephilim NEPHILIM,460045,Nephilim,person,duplicated_word
508623,Nephtoah NEPHTOAH,413187,Nephtoah,person,duplicated_word
508624,"Baedeker-Socin,",422201,Baedeker-Socin,people,trailing_punct
508628,Ner NER,36756,Ner,person,duplicated_word
508629,Nergal NERGAL,41109,Nergal,person,duplicated_word
508632,Neriah NERIAH,41069,Neriah,person,duplicated_word
508661,Netaim NETAIM,459168,Netaim,person,duplicated_word
508684,Netophas NETOPHAS,476157,Netophas,person,duplicated_word
508704,Neziah NEZIAH,39677,Neziah,person,duplicated_word
508709,Nicolas NICOLAS,33978,Nicolas,person,duplicated_word
508713,Nicopolis NICOPOLIS,45030,Nicopolis,person,duplicated_word
508715,Niger NIGER,46352,Niger,person,duplicated_word
508725,Nimrah NIMRAH,28393,Nimrah,person,duplicated_word
508729,Nimrod NIMROD,28281,Nimrod,person,duplicated_word
508734,Nimshi NIMSHI,37399,Nimshi,person,duplicated_word
508746,Nisroch NISROCH,38105,Nisroch,person,duplicated_word
508752,Nitre NITRE,397998,Nitre,person,duplicated_word
508764,Nob NOB,413364,Nob,person,duplicated_word
508767,Nod NOD,253781,Nod,person,duplicated_word
508922,Numenius NUMENIUS,443448,Numenius,person,duplicated_word
508925,Nun NUN,20658,Nun,person,duplicated_word
508938,Baal BAAL,3516,Baal,person,duplicated_word
508981,Baalis BAALIS,41120,Baalis,person,duplicated_word
508982,Baalsamus BAALSAMUS,476905,Baalsamus,person,duplicated_word
508989,Baana BAANA,37475,Baana,person,duplicated_word
508991,Baani BAANI,426495,Baani,person,duplicated_word
508992,Baara BAARA,37193,Baara,person,duplicated_word
508993,Baaseiah BAASEIAH,37047,Baaseiah,person,duplicated_word
508994,Baasha BAASHA,37344,Baasha,person,duplicated_word
508995,Babbler BABBLER,476941,Babbler,person,duplicated_word
509039,Bahurim BAHURIM,38372,Bahurim,person,duplicated_word
509043,Bakbakkar BAKBAKKAR,37263,Bakbakkar,person,duplicated_word
509047,Bakbukiah BAKBUKIAH,42089,Bakbukiah,person,duplicated_word
509051,Balaam BALAAM,3518,Balaam,person,duplicated_word
509063,Baladan BALADAN,38121,Baladan,person,duplicated_word
509064,Balah BALAH,41556,Balah,person,duplicated_word
509065,Balak BALAK,35851,Balak,person,duplicated_word
509066,Balamon BALAMON,433814,Balamon,person,duplicated_word
509079,Baltasar BALTASAR,146863,Baltasar,person,duplicated_word
509103,Banaias BANAIAS,477641,Banaias,person,duplicated_word
509119,Banquet BANQUET,398871,BANQUET,person,duplicated_word
509139,Barabbas BARABBAS,3526,Barabbas,person,duplicated_word
509148,Barachel BARACHEL,41278,Barachel,person,duplicated_word
509150,Barak BARAK,34168,Barak,person,duplicated_word
509156,Bariah BARIAH,36861,Bariah,person,duplicated_word
509158,Barnabas BARNABAS,3530,Barnabas,person,duplicated_word
509160,Barodis BARODIS,477996,Barodis,person,duplicated_word
509161,Barrel BARREL,454458,BARREL,person,duplicated_word
509164,Barsabbas BARSABBAS,45861,Barsabbas,person,duplicated_word
509182,Bashan BASHAN,400088,Bashan,person,duplicated_word
509198,Bason BASON,400092,Bason,person,duplicated_word
509210,Shulammite’s,392587,Shulammite,concept,possessive
509215,Bathshua BATHSHUA,413614,Bathshua,person,duplicated_word
509260,Mt.’s,246441,Mt.,place,possessive
509270,Bebai BEBAI,39579,Bebai,person,duplicated_word
509271,Becher BECHER,37100,Becher,person,duplicated_word
509272,Becorath BECORATH,478315,Becorath,person,duplicated_word
509274,Bectileth BECTILETH,478328,Bectileth,person,duplicated_word
509276,Bedad BEDAD,36199,Bedad,person,duplicated_word
509277,Bedan BEDAN,37121,Bedan,person,duplicated_word
509278,Bedeiah BEDEIAH,39601,Bedeiah,person,duplicated_word
509279,Bee BEE,504474,Bee,person,duplicated_word
509282,Beeltethmus BEELTETHMUS,450514,Beeltethmus,person,duplicated_word
509290,Beera BEERA,37178,Beera,person,duplicated_word
509291,Beerah BEERAH,36983,Beerah,person,duplicated_word
509292,Beeri BEERI,40102,Beeri,person,duplicated_word
509293,Beeroth BEEROTH,38380,Beeroth,person,duplicated_word
509309,Bela BELA,36196,Bela,person,duplicated_word
509318,10:16 f.,427439,10:16 f,period,trailing_punct
509320,Bell BELL,293843,Bell,person,duplicated_word
509335,Ben BEN,36426,Ben,person,duplicated_word
509343,Benhadad III .,478649,Benhadad III,person,trailing_punct
509349,Benaiah BENAIAH,36246,Benaiah,person,duplicated_word
509360,Benefactor BENEFACTOR,288062,Benefactor,person,duplicated_word
509377,Beno BENO,36690,Beno,person,duplicated_word
509378,Benoni BENONI,15463,Benoni,person,duplicated_word
509382,Beracah BERACAH,400203,Beracah,person,duplicated_word
509383,Beraiah BERAIAH,37218,Beraiah,person,duplicated_word
509385,Berechiah BERECHIAH,36423,Berechiah,person,duplicated_word
509395,Bernice BERNICE,33862,Bernice,person,duplicated_word
509408,Besai BESAI,39665,Besai,person,duplicated_word
509411,Besor BESOR,13690,Besor,person,duplicated_word
509416,Betah BETAH,413742,Betah,person,duplicated_word
509427,s.v .,493282,s.v,person,trailing_punct
509517,Bethabara BETHABARA,45847,Bethabara,person,duplicated_word
509537,Bethphage BETHPHAGE,34904,Bethphage,person,duplicated_word
509538,Bethsaida BETHSAIDA,34386,Bethsaida,person,duplicated_word
509547,Bethul BETHUL,41557,Bethul,person,duplicated_word
509548,Bethulia BETHULIA,426923,Bethulia,person,duplicated_word
509562,Beulah BEULAH,40939,Beulah,person,duplicated_word
509570,Bezalel BEZALEL,37764,Bezalel,person,duplicated_word
509572,Bezek BEZEK,413882,Bezek,person,duplicated_word
509575,Bezer BEZER,37082,Bezer,person,duplicated_word
509612,Bichri BICHRI,38310,Bichri,person,duplicated_word
509615,Bidkar BIDKAR,38216,Bidkar,person,duplicated_word
509616,Bigthan BIGTHAN,38980,Bigthan,person,duplicated_word
509623,Bill BILL,60036,Bill,person,duplicated_word
509627,Bilshan BILSHAN,39618,Bilshan,person,duplicated_word
509630,Binea BINEA,37237,Binea,person,duplicated_word
509642,Birsha BIRSHA,39864,Birsha,person,duplicated_word
509643,Birth BIRTH,23018,Birth,person,duplicated_word
509671,Bithiah BITHIAH,36923,Bithiah,person,duplicated_word
509675,Bithynia BITHYNIA,394125,Bithynia,person,duplicated_word
509678,Bitumen BITUMEN,488823,Bitumen,person,duplicated_word
509694,Blasphemy BLASPHEMY,324007,Blasphemy,person,duplicated_word
509706,Blasting BLASTING,479659,Blasting,person,duplicated_word
509707,Blemish BLEMISH,400361,Blemish,person,duplicated_word
509719,Blood BLOOD,34285,Blood,person,duplicated_word
509730,Boaz BOAZ,3565,Boaz,person,duplicated_word
509733,Bocheru BOCHERU,37239,Bocheru,person,duplicated_word
509741,Bohan BOHAN,41449,Bohan,person,duplicated_word
509746,Bolt BOLT,479818,Bolt,person,duplicated_word
509769,Border BORDER,22405,Border,person,duplicated_word
509771,Bosor BOSOR,413972,Bosor,person,duplicated_word
509772,Bosora BOSORA,479925,Bosora,person,duplicated_word
509775,Botch BOTCH,479806,Botch,person,duplicated_word
509777,Bottle BOTTLE,480017,Bottle,person,duplicated_word
509787,Box BOX,93647,Box,person,duplicated_word
509794,Bozez BOZEZ,37590,Bozez,person,duplicated_word
509828,Breeches BREECHES,480179,Breeches,person,duplicated_word
509838,Brick BRICK,413999,Brick,person,duplicated_word
509857,Brooch BROOCH,480246,Brooch,person,duplicated_word
509858,Brook BROOK,225122,Brook,person,duplicated_word
509901,Bukki BUKKI,37025,Bukki,person,duplicated_word
509902,Bukkiah BUKKIAH,36706,Bukkiah,person,duplicated_word
509906,Bunah BUNAH,36530,Bunah,person,duplicated_word
509908,Bunni BUNNI,42057,Bunni,person,duplicated_word
509925,Bushel BUSHEL,414021,Bushel,person,duplicated_word
509926,Butler BUTLER,290139,Butler,person,duplicated_word
509927,Butter BUTTER,511618,Butter,person,duplicated_word
509928,Buz BUZ,37000,Buz,person,duplicated_word
509929,Buzi BUZI,39325,Buzi,person,duplicated_word
509939,Kadmiel KADMIEL,39642,Kadmiel,person,duplicated_word
509950,Kallai KALLAI,42117,Kallai,person,duplicated_word
